PUMFID,CERTLEVP,REG_INST,REG_RESP,PGMCIPAP,PGM_P034,PGM_P036,PGM_P100,PGM_P111,PGM_280A,PGM_280B,PGM_280C,PGM_280D,PGM_280E,PGM_280F,PGM_290,PGM_350,PGM_380,PGM_P401,PGM_410,PGM_415,PGM_430,COV_010,COV_070,COV_080,EDU_010,EDU_P020,HLOSINTP,STL_010,STL_020,STULOANS,STL_030,OWESLGD,OWEGVIN,STL_080,STL_100A,STL_100B,STL_100C,STL_100D,STL_130,STL_150,STL_160B,STL_160C,STL_160D,STL_160E,STL_160F,STL_160G,STL_160H,STL_160I,STL_160J,STL_160L,STLP160N,SRCFUND,STL_170A,STL_170B,STL_170C,STL_170D,STL_170E,STL_170F,STL_170G,STL_170H,STL_170I,STL_170J,STL_170L,STLP170N,RESPP,STL_190,DBTOTGRD,DBTALGRD,DBTOTINT,DBTALINT,SCHOLARP,LMA_010,LFSTATP,LMA2_07,LMA3_P01,LFCINDP,LFCOCCP,LFWFTPTP,LMA6_05,LMA6_08,JOBQLEVP,JOBQLGRD,JOBQLINT,LMA6_11,LMA6_12,LMA6_13A,LMA6_13B,LMA6_13C,JOBINCP,LMA6_15,AFT_P010,AFT_P020,AFT_P040,AFT_050,AFT_070,AFT_080,AFT_090,BEF_P140,BEF_160,PREVLEVP,HLOSGRDP,PAR1GRD,PAR1INT,PAR2GRD,PAR2INT,GRADAGEP,GENDER2,MS_P01,MS_P02,CTZSHIPP,VISBMINP,PERSINCP,DDIS_FL
78043,1,4,4,2,2,1,2,6,2,2,2,2,2,1,1,2,2,2,2,2,1,2,3,2,1,1,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,1,2,2,2,2,2,2,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,1,3,10,1,1,2,2,3,2,1,1,1,1,1,4,1,6,6,6,6,6,6,6,1,5,6,1,1,1,1,1,3,2,1,1,1,2,99,2
78045,1,4,4,9,2,5,2,6,2,2,2,2,2,1,1,2,2,2,6,2,1,2,2,2,2,6,1,1,1,1,96,3,1,2,6,6,6,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,1,6,2,1,1,1,7,5,1,1,1,3,2,3,2,2,1,1,1,4,2,1,1,1,1,1,6,1,5,6,3,3,3,3,3,3,4,2,1,1,3,1,5,2
78046,2,4,4,1,1,6,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,6,1,1,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,5,5,1,1,1,2,1,2,1,1,1,4,2,3,2,2,1,1,2,2,2,1,1,6,3,3,1,1,1,1,4,1,1,1,2,2,3,2
78048,3,3,4,5,2,1,2,6,2,1,1,2,2,2,1,2,1,3,1,1,1,6,1,2,2,6,3,1,2,2,96,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,0,0,6,2,1,2,1,99,7,1,1,2,2,1,1,1,2,2,2,3,5,2,1,1,1,1,1,6,1,1,6,2,3,2,2,1,1,3,1,1,2,1,2,5,2
78049,1,1,1,4,1,6,1,3,2,2,2,2,2,1,2,2,2,1,1,3,1,1,4,1,2,6,1,1,1,1,96,4,4,9,1,2,2,6,5,2,2,2,2,2,1,2,1,2,1,2,2,3,1,6,6,6,6,1,6,2,6,2,6,6,6,2,6,4,6,4,6,2,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,2,2,1,1,1,6,1,1,6,6,1,1,1,1,1,1,2,2,2,1,2,1,1
78051,1,2,2,5,1,6,2,6,2,2,2,2,2,1,2,1,2,1,5,3,2,6,1,1,1,1,1,1,1,1,96,2,1,2,6,6,6,1,3,2,2,1,2,2,1,2,2,2,2,2,2,3,1,6,1,6,6,2,6,6,6,6,6,6,6,6,6,2,6,1,6,2,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,1,1,1,2,1,6,3,1,6,1,1,2,2,1,1,4,1,1,1,2,1,2,2
78052,2,1,1,4,1,6,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,6,2,1,1,1,96,3,0,2,1,2,2,6,6,2,1,1,2,2,1,2,1,2,2,2,2,3,2,1,2,6,6,1,6,2,6,6,6,6,3,1,3,4,0,0,6,2,1,1,1,2,2,1,1,1,2,2,2,1,2,1,4,2,3,1,6,6,6,6,6,6,6,1,6,1,2,1,1,1,1,2,2,1,1,1,2,2,2
78053,2,4,4,5,1,6,2,6,2,2,2,2,2,1,1,1,2,1,2,2,1,6,1,1,2,6,2,2,6,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,1,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,1,2,1,1,1,6,3,3,2,9,2,2,2,2,2,2,1,2,2,3,2,99,2
78056,3,3,3,1,1,6,1,2,2,2,2,2,2,1,1,2,2,2,1,3,1,2,1,2,2,6,3,1,1,1,96,3,0,2,6,6,6,1,6,2,2,2,2,2,1,1,2,2,2,2,2,3,1,6,6,6,6,2,1,6,6,6,6,6,6,6,6,3,6,0,6,2,1,2,1,2,3,1,1,8,2,1,1,3,2,2,2,2,5,2,4,2,1,2,2,2,2,1,4,2,3,2,2,2,2,2,1,1,2,2,1,5,2
78057,2,1,4,8,1,6,1,2,2,2,2,1,2,2,1,2,2,2,5,5,1,2,1,2,2,6,2,1,1,1,96,3,3,2,9,9,9,9,1,2,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,1,99,99,1,1,1,9,9,9,2,2,3,3,3,3,2,3,2,1,1,1,6,2,3,99,6,2,9,9,9,9,1,1,1,2,1,2,99,2
78059,1,1,1,5,1,6,1,2,2,2,2,2,2,1,1,1,2,1,2,3,1,1,1,2,2,6,1,1,1,1,96,3,2,2,1,2,2,6,4,2,2,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,2,6,2,1,2,1,2,7,2,1,7,0,1,1,3,2,2,5,2,1,2,1,2,1,2,2,3,1,1,5,6,1,1,1,9,9,1,2,1,2,1,2,1,1
78060,2,4,4,4,1,6,2,6,2,2,2,2,2,1,1,1,2,2,1,3,1,2,1,2,2,6,2,2,6,2,4,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1,2,2,1,1,7,0,1,1,2,1,4,4,2,2,2,1,2,2,1,6,6,2,3,2,6,2,1,1,1,1,2,2,1,2,9,1,2,1
78062,3,4,4,1,1,6,2,6,2,2,2,2,2,1,1,2,2,2,2,3,1,2,1,2,1,2,3,2,6,2,2,6,6,6,6,6,6,6,6,6,1,2,1,1,1,2,1,2,2,2,2,3,2,2,6,2,2,1,6,1,6,6,6,6,3,2,6,6,6,6,1,2,1,2,1,5,5,1,1,2,2,1,1,1,2,2,4,2,5,1,6,6,6,6,6,6,6,1,5,2,3,1,1,1,1,3,1,2,2,1,2,5,1
78065,2,4,4,5,1,6,2,6,2,2,2,2,2,1,2,2,2,2,3,1,1,2,2,1,2,6,2,1,1,1,96,3,0,2,6,6,6,1,6,2,2,2,2,1,2,2,1,2,2,2,2,3,1,6,6,6,1,6,6,2,6,6,6,6,6,1,0,3,0,0,2,2,1,2,1,3,2,1,1,1,2,3,3,1,1,2,2,2,2,1,6,6,6,6,6,6,6,2,2,6,2,3,3,3,3,1,2,2,2,2,1,99,2
78067,1,1,1,8,1,6,2,6,2,2,2,2,2,1,2,2,2,1,4,3,2,1,1,2,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,1,2,1,2,2,3,2,1,6,6,6,6,6,1,6,2,6,6,2,2,6,6,6,6,6,2,1,2,1,99,99,9,9,99,9,9,9,9,9,9,9,9,99,9,9,6,6,6,6,6,6,9,99,9,9,9,9,9,9,1,1,9,9,9,9,99,2
78069,2,4,4,2,1,6,2,6,2,2,2,2,2,1,1,2,2,2,1,3,2,1,4,1,2,6,2,1,1,1,96,4,4,2,1,2,2,6,4,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,4,6,2,1,2,1,4,2,1,1,7,2,2,2,2,2,1,2,1,3,2,3,1,1,1,1,6,3,3,6,6,2,2,2,1,1,1,2,2,2,1,2,2,1
78070,3,4,4,1,2,1,2,6,1,1,1,2,2,2,1,1,2,3,2,3,1,2,1,2,2,6,3,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,2,4,5,2,9,99,9,9,9,1,6,6,6,6,96,6,1,1,1,1,1,6,1,1,6,2,3,1,1,1,1,4,2,2,2,2,2,2,1
78074,1,2,2,99,1,6,2,6,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,6,1,1,1,1,96,1,0,2,6,6,6,1,6,2,2,2,2,2,2,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,0,6,2,1,2,1,3,3,1,1,3,1,2,2,2,2,1,1,1,4,2,0,6,6,6,6,6,6,1,6,6,1,2,2,2,2,4,1,1,1,1,2,4,2
78075,1,1,1,5,1,6,1,3,2,2,2,1,2,2,2,1,2,1,3,6,2,2,1,1,2,6,1,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,96,96,6,6,96,6,9,6,6,6,6,6,6,96,6,9,6,6,6,6,6,6,9,99,9,9,9,9,9,9,2,2,9,9,9,9,99,2
78077,1,2,2,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,7,4,1,1,2,1,2,2,1,2,1,1,1,2,1,6,6,6,6,6,6,6,3,6,6,1,1,1,1,1,1,2,1,2,1,2,3,1
78078,1,2,2,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,1,3,1,1,1,2,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,2,1,2,2,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0,0,0,6,2,1,2,1,5,5,1,2,7,1,2,2,1,2,1,4,2,1,1,6,6,6,6,6,6,6,3,6,1,1,3,3,2,2,2,2,2,2,1,2,1,2
78084,3,4,4,9,1,6,2,6,2,2,2,2,2,1,1,2,2,3,6,3,1,2,3,2,1,1,3,1,1,1,96,0,0,6,6,6,6,6,6,2,1,2,2,1,1,2,2,2,2,2,2,3,2,2,6,6,1,1,6,6,6,6,6,6,3,6,6,0,6,0,3,2,1,2,1,7,4,1,1,2,3,2,2,2,2,1,3,1,5,1,6,6,6,6,6,6,6,1,6,6,3,1,1,1,1,3,2,1,2,1,2,5,1
78085,2,1,4,9,1,6,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,1,96,4,4,2,6,6,6,1,2,2,2,1,1,1,1,1,2,1,1,2,2,3,1,6,2,2,2,2,2,6,1,2,6,6,6,6,4,4,4,4,1,1,1,2,1,7,4,1,2,3,2,1,2,1,2,2,4,1,3,2,1,2,1,1,2,2,1,1,5,3,3,1,1,1,1,3,2,1,2,1,2,3,2
78087,3,3,3,9,1,6,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,6,1,2,1,1,3,1,1,1,96,3,3,2,6,6,6,1,5,1,1,2,2,2,2,2,2,1,2,2,2,3,2,1,6,6,6,6,6,6,1,6,6,6,4,6,0,3,0,3,6,1,1,1,1,7,4,2,2,2,9,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,3,4,2,3,1,1,1,1,1,2,2,2,1,1,1,2
78089,2,4,4,7,2,1,1,1,2,2,2,2,2,1,1,1,2,2,3,3,1,2,1,2,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,2,2,1,2,1,2,2,2,2,3,2,2,6,6,6,1,6,1,6,6,6,6,9,2,6,6,6,6,6,2,1,2,1,3,3,1,1,2,2,1,1,1,2,1,1,1,4,2,1,1,1,1,1,6,1,3,2,6,2,1,1,1,1,1,1,1,1,1,2,4,1
78090,2,4,4,4,1,6,1,2,2,2,2,2,1,2,1,1,1,1,5,3,1,2,1,1,2,6,2,1,1,1,96,3,3,2,1,2,2,6,2,2,1,1,2,1,2,2,2,2,2,2,2,3,1,1,2,6,2,6,6,6,6,6,6,6,3,6,6,3,6,3,1,2,1,2,1,6,2,1,1,1,2,2,2,1,2,1,4,2,3,1,6,6,6,6,6,6,6,3,6,2,2,3,3,3,3,2,2,2,2,2,1,2,1
78091,2,2,2,4,2,1,2,6,2,2,2,2,2,1,1,2,2,3,6,3,1,6,1,1,1,1,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,1,3,10,9,1,2,0,1,1,2,1,2,1,1,4,1,6,6,6,6,6,6,6,1,6,1,2,1,1,1,1,3,1,2,2,2,1,4,2
78092,3,1,1,2,2,4,2,6,2,2,2,2,2,1,1,2,2,2,3,2,1,2,1,2,1,1,3,1,1,1,96,4,4,1,1,2,2,6,3,2,2,1,1,2,2,2,2,2,2,2,2,3,1,6,1,2,6,6,6,6,6,6,6,6,6,6,6,4,6,4,6,2,1,2,2,99,99,9,6,96,6,6,6,1,6,6,6,6,96,6,4,4,1,2,2,2,3,3,2,3,3,1,1,9,9,3,2,2,2,2,1,99,2
78093,1,3,3,10,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,2,1,2,3,1,1,1,1,1,1,1,96,1,0,2,6,6,6,1,6,2,1,2,1,2,1,2,2,2,2,2,2,3,2,2,6,1,6,1,6,6,6,6,6,6,1,6,6,1,6,0,6,2,1,2,1,6,7,1,1,7,0,1,1,1,2,2,4,2,4,2,3,1,1,2,1,6,3,3,6,6,1,2,2,1,1,1,2,2,2,1,2,1,2
78094,3,4,4,5,2,1,2,6,2,2,2,2,2,1,1,1,2,1,3,2,2,6,1,2,2,6,3,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,1,2,1,1,2,2,1,2,3,2,6,6,6,2,6,1,2,6,6,1,6,6,2,6,6,6,6,2,2,1,2,1,3,5,1,1,1,3,2,3,2,1,3,4,1,5,2,0,6,6,6,6,6,6,1,6,3,3,3,3,1,1,4,1,1,2,2,1,5,2
78098,1,4,4,4,1,6,1,2,2,2,2,2,2,1,1,2,2,1,4,3,2,2,2,1,1,1,1,2,6,2,3,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,7,5,1,1,1,1,1,2,1,2,3,5,5,2,1,6,6,6,6,6,6,6,1,6,2,2,2,2,3,3,4,2,1,1,9,1,99,2
78102,1,1,1,99,1,6,2,6,2,2,2,2,2,1,1,1,2,3,2,6,2,2,4,2,2,6,1,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,0,6,6,6,6,6,6,1,4,6,1,3,3,2,2,1,1,2,2,1,2,99,1
78104,3,2,2,9,2,4,2,6,2,2,2,2,2,1,2,2,2,1,9,3,1,6,5,2,2,6,3,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,0,6,6,6,6,6,6,5,6,2,3,1,1,1,1,4,2,1,2,2,2,99,1
78106,2,4,4,6,2,1,2,6,2,2,2,2,2,1,1,1,2,1,3,3,2,2,1,1,1,1,2,1,1,1,96,4,0,2,1,2,2,6,6,2,2,1,2,2,1,2,1,2,2,2,2,3,1,6,2,6,6,2,6,1,6,6,6,6,6,2,6,4,6,0,6,1,1,2,1,4,4,1,1,1,0,1,1,3,1,2,4,1,2,1,6,6,6,6,6,6,6,3,2,6,2,1,1,1,1,1,2,1,2,1,2,2,1
78107,2,4,4,1,1,6,1,2,2,2,2,2,2,1,2,2,2,1,2,3,2,2,9,9,2,6,2,2,6,2,99,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,9,9,99,99,9,9,99,9,9,9,9,9,9,9,9,99,9,9,6,6,6,6,6,6,9,99,9,9,9,9,9,9,2,2,9,9,9,9,99,2
78108,2,4,4,5,1,6,2,6,2,2,1,2,2,2,1,1,2,1,1,3,2,2,1,1,2,6,2,1,1,1,96,2,0,2,6,6,6,1,6,2,2,1,1,1,1,2,1,2,2,2,2,3,2,6,2,2,2,1,6,1,6,6,6,6,6,2,6,2,6,0,1,2,1,2,1,3,2,1,1,1,2,2,2,1,2,2,4,2,3,2,2,1,1,1,1,6,2,3,6,6,2,3,3,3,3,1,1,2,2,1,2,3,1
78110,1,1,1,4,2,1,1,2,2,2,2,2,2,1,1,2,2,3,2,3,2,6,1,1,2,6,1,1,1,1,96,4,0,2,6,6,6,1,6,2,2,2,2,1,1,2,1,2,2,1,2,3,1,6,6,6,2,2,6,2,6,6,1,6,6,1,4,4,0,0,1,2,1,2,1,7,2,1,1,6,0,1,1,3,2,1,4,1,2,2,1,1,1,1,1,6,1,1,5,6,1,1,1,1,1,1,2,1,1,1,2,3,1
78111,2,4,4,5,1,6,2,6,2,2,2,2,2,1,1,2,2,1,4,5,2,2,1,2,1,1,2,1,1,1,96,3,4,2,6,6,6,1,4,2,2,2,2,2,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,3,6,4,6,2,1,2,1,7,7,2,2,1,0,1,1,3,1,1,5,5,1,2,1,1,1,1,1,6,3,2,1,6,2,1,1,1,1,1,2,2,2,1,2,3,2
78112,1,2,2,8,2,3,2,6,2,2,2,2,2,1,1,2,2,1,3,1,1,1,3,2,1,2,2,1,1,1,96,3,3,2,6,6,6,1,5,1,2,1,2,2,1,2,2,1,1,1,1,3,1,6,2,6,6,1,6,6,2,2,2,9,6,6,3,4,4,4,6,1,1,2,1,6,10,1,1,8,1,2,1,2,2,2,3,1,3,2,1,1,1,1,1,6,2,1,6,9,1,3,3,3,2,3,1,2,2,1,2,3,1
78114,3,3,4,10,1,6,2,6,1,1,1,1,2,2,1,2,2,3,2,2,1,2,1,1,2,6,3,1,1,1,96,3,2,2,1,1,1,6,4,2,2,2,2,2,1,2,1,2,2,2,2,3,1,6,6,6,6,2,6,1,6,6,6,6,6,2,6,3,6,2,6,2,1,1,2,6,10,1,6,96,6,6,6,1,6,6,6,6,96,6,1,1,1,2,1,6,3,3,6,2,3,1,1,2,2,1,1,2,2,1,2,3,1
78117,2,1,1,10,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,3,1,2,1,2,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,3,3,1,1,3,2,2,2,1,1,2,2,1,3,2,1,2,1,1,2,2,1,3,2,2,2,1,1,1,1,2,2,1,1,1,2,3,1
78119,2,3,3,1,1,6,1,2,2,2,2,2,2,1,2,1,1,1,9,3,1,2,2,2,2,6,2,1,1,1,96,2,0,2,6,6,6,1,6,2,1,1,2,1,1,2,1,2,2,2,2,3,1,2,1,6,2,2,6,2,6,6,6,6,4,2,6,2,6,0,4,2,1,2,1,5,5,1,2,1,2,1,2,1,1,2,4,1,3,2,2,2,1,1,1,6,1,3,2,3,3,3,3,2,2,1,2,1,2,1,2,3,1
78122,1,3,3,1,1,6,1,2,2,2,2,2,2,1,2,2,2,1,7,3,2,2,1,1,2,6,1,1,1,1,96,3,2,2,1,2,2,6,3,2,2,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,2,6,2,1,2,1,5,5,1,1,1,1,2,2,1,1,2,2,1,2,1,6,6,6,6,6,6,6,4,1,9,1,1,1,1,1,3,2,1,2,2,1,2,2
78123,1,4,4,4,1,6,2,6,2,2,2,2,2,1,2,2,2,1,2,1,1,2,3,1,2,6,1,2,6,2,3,6,6,6,6,6,6,6,6,6,2,2,2,1,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,1,2,1,2,1,6,7,1,1,1,0,1,1,3,1,3,4,3,1,2,1,2,1,2,1,6,3,1,6,2,2,3,3,3,3,3,1,2,2,1,2,1,1
78127,1,1,1,5,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,3,1,2,1,2,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,1,2,1,1,2,9,1,1,1,2,2,1,2,5,2,2,1,1,1,1,6,1,1,6,6,1,9,9,9,9,4,1,1,9,9,9,99,2
78128,3,4,4,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,1,1,1,1,2,2,6,3,1,1,1,96,4,0,2,6,6,6,1,6,2,2,2,1,1,1,2,2,2,2,2,2,3,1,6,6,2,1,2,6,6,6,6,6,6,6,6,6,4,6,0,3,2,1,2,1,7,4,1,2,1,3,2,2,1,2,1,2,4,4,2,2,2,1,1,2,2,1,3,6,2,3,1,1,1,1,2,2,1,2,1,1,4,2
78129,2,2,2,10,2,1,2,6,2,2,2,2,2,1,1,2,2,3,2,2,1,2,1,2,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,3,2,1,1,2,2,2,3,1,2,2,2,1,3,2,2,1,1,1,2,2,1,1,3,2,2,1,1,1,1,2,2,1,2,1,2,4,2
78130,1,4,4,9,1,6,1,2,2,2,2,2,2,1,1,2,2,3,3,1,1,2,3,1,2,6,1,1,1,1,96,3,3,2,1,2,2,6,4,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,3,6,2,1,1,1,1,4,1,1,1,1,2,2,1,2,2,4,2,5,2,4,1,1,1,1,6,3,1,99,9,1,3,3,9,9,1,2,2,2,1,2,2,2
78131,2,4,4,4,2,4,2,6,2,2,2,2,2,1,2,2,2,2,1,6,2,2,2,1,1,1,2,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,2,1,1,2,2,4,3,1,3,6,2,2,2,3,3,2,2,2,2,2,1,1,2
78132,1,2,2,2,2,1,2,6,1,2,2,2,2,2,1,2,2,3,2,3,1,2,1,2,2,6,1,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,1,2,99,99,9,6,96,6,6,6,3,6,6,6,6,96,6,9,6,6,6,6,6,6,1,6,2,2,2,2,1,1,2,2,1,2,1,2,99,1
78133,1,2,2,4,1,6,1,2,2,2,2,2,2,1,2,1,2,1,5,1,1,1,3,1,1,1,1,1,1,1,96,3,4,2,2,2,1,6,9,2,2,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,4,6,2,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,0,6,6,6,6,6,6,4,5,6,1,1,1,1,1,3,1,2,2,1,2,1,1
78134,3,1,9,4,1,6,1,1,2,2,2,2,2,1,2,2,2,1,9,2,2,2,1,2,2,6,3,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,6,2,1,2,1,6,2,1,1,1,1,1,1,2,2,2,2,2,4,2,1,1,1,1,1,6,2,1,2,2,3,2,2,2,2,1,1,1,2,3,1,5,2
78137,1,4,4,9,1,6,1,2,2,2,2,2,2,1,1,2,2,3,2,3,2,2,1,2,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,2,1,2,1,7,4,1,1,2,0,9,1,1,2,4,5,2,2,1,6,6,6,6,6,6,6,9,99,9,9,9,9,9,9,1,2,9,9,9,9,99,2
78138,3,1,1,8,1,6,2,6,2,2,1,1,1,2,1,1,2,1,9,3,2,1,4,1,1,1,3,2,6,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,1,4,4,4,4,6,1,1,2,1,3,2,1,2,1,2,1,1,2,2,3,5,2,3,2,1,2,1,2,1,6,2,4,3,2,3,1,1,1,1,2,1,2,2,3,1,99,1
78140,2,4,4,9,1,6,1,2,2,2,2,2,2,1,2,2,2,1,3,2,1,2,1,1,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,4,1,2,2,0,0,6,2,1,2,1,7,4,1,1,1,2,2,2,1,2,2,2,2,5,1,6,6,6,6,6,6,6,3,1,6,2,1,1,1,1,1,2,2,2,1,2,5,2
78141,1,4,4,7,1,6,1,1,2,2,2,1,2,2,2,2,2,2,8,1,1,2,1,2,2,6,1,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,4,3,1,1,1,1,1,2,1,2,1,1,1,3,2,2,2,1,1,1,6,3,4,2,3,3,1,1,1,1,3,2,2,2,3,1,99,2
78142,1,1,1,10,1,6,1,1,2,2,2,2,2,1,2,2,2,1,2,3,1,2,1,2,2,6,1,1,1,1,96,3,9,2,6,6,6,1,6,2,2,2,2,2,2,2,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,9,9,6,2,1,2,1,1,10,1,1,7,0,1,1,3,2,2,2,2,2,2,2,2,1,1,1,6,1,3,6,6,1,1,1,1,1,1,1,2,2,1,2,1,2
